Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1987,1987,tonnes,120175,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1988,1988,tonnes,115820,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1989,1989,tonnes,115851,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1990,1990,tonnes,112030,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1991,1991,tonnes,112810,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1992,1992,tonnes,110245,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1993,1993,tonnes,95925,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1994,1994,tonnes,103890,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1995,1995,tonnes,101000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1996,1996,tonnes,96000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1997,1997,tonnes,97000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1998,1998,tonnes,96000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",1999,1999,tonnes,97000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2000,2000,tonnes,79000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2001,2001,tonnes,85000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2002,2002,tonnes,86000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2003,2003,tonnes,85000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2004,2004,tonnes,89000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2005,2005,tonnes,96485,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2006,2006,tonnes,97160,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2007,2007,tonnes,105830,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2008,2008,tonnes,204593,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2009,2009,tonnes,200238,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2010,2010,tonnes,216497,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2011,2011,tonnes,204514,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2012,2012,tonnes,285000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2013,2013,tonnes,249000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2014,2014,tonnes,293000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2015,2015,tonnes,274000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2016,2016,tonnes,249605,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2017,2017,tonnes,254000,,Official data
QC,Crops,16,Bangladesh,5510,Production,568,"Melons, other (inc.cantaloupes)",2018,2018,tonnes,227000,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1961,1961,ha,59500,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1962,1962,ha,61500,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1963,1963,ha,51800,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1964,1964,ha,48900,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1965,1965,ha,53000,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1966,1966,ha,52200,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1967,1967,ha,52600,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1968,1968,ha,82419,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1969,1969,ha,81414,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1970,1970,ha,79803,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1971,1971,ha,66632,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1972,1972,ha,67988,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1973,1973,ha,66780,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1974,1974,ha,68682,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1975,1975,ha,64530,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1976,1976,ha,62572,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1977,1977,ha,64044,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1978,1978,ha,56253,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1979,1979,ha,59959,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1980,1980,ha,53044,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1981,1981,ha,70064,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1982,1982,ha,43763,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1983,1983,ha,150545,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1984,1984,ha,133143,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1985,1985,ha,128691,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1986,1986,ha,127967,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1987,1987,ha,105825,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1988,1988,ha,91425,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1989,1989,ha,91312,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1990,1990,ha,90302,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1991,1991,ha,90134,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1992,1992,ha,88120,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1993,1993,ha,83769,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1994,1994,ha,84985,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1995,1995,ha,79722,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1996,1996,ha,80675,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1997,1997,ha,79072,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1998,1998,ha,82152,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,1999,1999,ha,73247,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2000,2000,ha,26041,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2001,2001,ha,25147,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2002,2002,ha,41176,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2003,2003,ha,37129,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2004,2004,ha,35673,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2005,2005,ha,25333,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2006,2006,ha,20477,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2007,2007,ha,26142,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2008,2008,ha,39116,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2009,2009,ha,32609,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2010,2010,ha,35871,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2011,2011,ha,22719,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2012,2012,ha,32836,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2013,2013,ha,32820,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2014,2014,ha,12189,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2015,2015,ha,12581,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2016,2016,ha,12565,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2017,2017,ha,9376,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,79,Millet,2018,2018,ha,32651,Im,FAO data based on imputation methodology
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1961,1961,hg/ha,6655,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1962,1962,hg/ha,6439,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1963,1963,hg/ha,7066,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1964,1964,hg/ha,7485,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1965,1965,hg/ha,9585,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1966,1966,hg/ha,9538,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1967,1967,hg/ha,8886,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1968,1968,hg/ha,7986,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1969,1969,hg/ha,7959,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1970,1970,hg/ha,7819,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1971,1971,hg/ha,7686,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1972,1972,hg/ha,7472,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1973,1973,hg/ha,7254,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1974,1974,hg/ha,6757,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1975,1975,hg/ha,6809,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1976,1976,hg/ha,6671,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1977,1977,hg/ha,6908,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1978,1978,hg/ha,6841,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1979,1979,hg/ha,6678,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1980,1980,hg/ha,7455,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1981,1981,hg/ha,5569,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1982,1982,hg/ha,8007,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1983,1983,hg/ha,8170,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1984,1984,hg/ha,7736,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1985,1985,hg/ha,7382,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1986,1986,hg/ha,7513,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1987,1987,hg/ha,7218,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1988,1988,hg/ha,7632,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1989,1989,hg/ha,6980,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1990,1990,hg/ha,6967,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1991,1991,hg/ha,7335,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1992,1992,hg/ha,7423,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1993,1993,hg/ha,7521,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1994,1994,hg/ha,7178,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1995,1995,hg/ha,6397,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1996,1996,hg/ha,7406,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1997,1997,hg/ha,7372,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1998,1998,hg/ha,6699,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,1999,1999,hg/ha,7509,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2000,2000,hg/ha,7488,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2001,2001,hg/ha,7158,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2002,2002,hg/ha,5149,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2003,2003,hg/ha,7326,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2004,2004,hg/ha,7302,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2005,2005,hg/ha,6770,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2006,2006,hg/ha,6910,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2007,2007,hg/ha,7708,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2008,2008,hg/ha,3413,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2009,2009,hg/ha,3815,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2010,2010,hg/ha,3343,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2011,2011,hg/ha,4528,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2012,2012,hg/ha,3166,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2013,2013,hg/ha,6114,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2014,2014,hg/ha,5858,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2015,2015,hg/ha,9944,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2016,2016,hg/ha,12137,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2017,2017,hg/ha,11071,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,79,Millet,2018,2018,hg/ha,3894,Fc,Calculated data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1961,1961,tonnes,39600,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1962,1962,tonnes,39600,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1963,1963,tonnes,36600,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1964,1964,tonnes,36600,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1965,1965,tonnes,50800,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1966,1966,tonnes,49786,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1967,1967,tonnes,46738,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1968,1968,tonnes,65816,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1969,1969,tonnes,64794,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1970,1970,tonnes,62401,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1971,1971,tonnes,51214,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1972,1972,tonnes,50802,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1973,1973,tonnes,48443,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1974,1974,tonnes,46410,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1975,1975,tonnes,43939,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1976,1976,tonnes,41741,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1977,1977,tonnes,44243,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1978,1978,tonnes,38483,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1979,1979,tonnes,40040,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1980,1980,tonnes,39542,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1981,1981,tonnes,39020,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1982,1982,tonnes,35040,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1983,1983,tonnes,123000,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1984,1984,tonnes,103000,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1985,1985,tonnes,95000,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1986,1986,tonnes,96136,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1987,1987,tonnes,76387,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1988,1988,tonnes,69779,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1989,1989,tonnes,63735,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1990,1990,tonnes,62915,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1991,1991,tonnes,66110,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1992,1992,tonnes,65410,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1993,1993,tonnes,63000,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1994,1994,tonnes,61000,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1995,1995,tonnes,51000,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1996,1996,tonnes,59745,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1997,1997,tonnes,58295,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1998,1998,tonnes,55030,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,1999,1999,tonnes,55000,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2000,2000,tonnes,19500,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2001,2001,tonnes,18000,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2002,2002,tonnes,21200,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2003,2003,tonnes,27200,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2004,2004,tonnes,26050,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2005,2005,tonnes,17150,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2006,2006,tonnes,14150,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2007,2007,tonnes,20150,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2008,2008,tonnes,13350,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2009,2009,tonnes,12440,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2010,2010,tonnes,11990,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2011,2011,tonnes,10288,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2012,2012,tonnes,10395,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2013,2013,tonnes,20065,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2014,2014,tonnes,7140,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2015,2015,tonnes,12510,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2016,2016,tonnes,15250,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2017,2017,tonnes,10380,,Official data
QC,Crops,16,Bangladesh,5510,Production,79,Millet,2018,2018,tonnes,12713,Im,FAO data based on imputation methodology
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1961,1961,ha,5261,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1962,1962,ha,4856,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1963,1963,ha,5261,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1964,1964,ha,4856,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1965,1965,ha,4856,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1966,1966,ha,4856,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1967,1967,ha,4856,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1968,1968,ha,3642,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1969,1969,ha,5665,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1970,1970,ha,2833,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1971,1971,ha,2251,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1972,1972,ha,1847,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1973,1973,ha,1545,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1974,1974,ha,1391,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1975,1975,ha,1325,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1976,1976,ha,1248,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1977,1977,ha,1230,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1978,1978,ha,1170,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1979,1979,ha,988,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1980,1980,ha,743,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1981,1981,ha,722,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1982,1982,ha,542,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1983,1983,ha,619,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1984,1984,ha,595,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1985,1985,ha,525,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1986,1986,ha,525,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1987,1987,ha,365,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1988,1988,ha,310,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1989,1989,ha,315,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1990,1990,ha,397,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1991,1991,ha,400,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1992,1992,ha,407,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1993,1993,ha,504,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1994,1994,ha,800,*,Unofficial figure
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1995,1995,ha,800,*,Unofficial figure
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1996,1996,ha,800,*,Unofficial figure
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1997,1997,ha,809,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1998,1998,ha,809,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,1999,1999,ha,809,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2000,2000,ha,809,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2001,2001,ha,1215,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2002,2002,ha,1215,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2003,2003,ha,809,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2004,2004,ha,809,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2005,2005,ha,2004,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2006,2006,ha,1852,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2007,2007,ha,1396,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2008,2008,ha,950,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2009,2009,ha,420,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2010,2010,ha,394,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2011,2011,ha,405,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2012,2012,ha,405,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2013,2013,ha,326,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2014,2014,ha,1172,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2015,2015,ha,1333,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2016,2016,ha,1623,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2017,2017,ha,1386,,Official data
QC,Crops,16,Bangladesh,5312,Area harvested,339,Oilseeds nes,2018,2018,ha,1510,,Official data
QC,Crops,16,Bangladesh,5419,Yield,339,Oilseeds nes,1961,1961,hg/ha,1931,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,339,Oilseeds nes,1962,1962,hg/ha,2092,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,339,Oilseeds nes,1963,1963,hg/ha,3862,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,339,Oilseeds nes,1964,1964,hg/ha,4185,Fc,Calculated data
