Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
"118","Kuwait","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","91.304000","92.021000","94.752000","99.068000","104.731000","111.660000","119.925000","129.785000","141.606000","155.828000","172.843000","192.763000","215.332000","239.835000","265.275000","290.919000","316.721000","342.819000","368.914000","394.667000","420.014000","444.421000","468.239000","493.267000","521.933000","555.860000","595.891000","641.123000","689.360000","737.415000","783.013000","824.067000","860.986000","896.781000","935.883000","980.732000","1034.952000","1095.743000","1151.499000","1186.477000","1190.597000","1157.567000","1094.105000","1019.099000","959.027000","932.509000","947.491000","997.283000","1068.094000","1139.027000","1195.302000","1232.602000","1256.843000","1275.633000","1300.689000","1340.475000","1396.227000","1464.802000","1544.905000","1634.049000","1729.872000","1832.247000","1940.367000","2050.222000","2156.738000","2255.989000","2346.661000","2428.715000","2501.082000","2563.055000","2614.446000","2654.306000","2683.264000","2704.760000","2723.519000","2743.067000","2764.734000","2787.996000","2812.152000","2835.765000","2857.799000","2878.321000","2897.925000","2916.756000","2935.010000","2952.833000","2970.212000","2987.053000","3003.165000","3018.288000","3032.212000","3044.891000","3056.335000","3066.404000","3074.958000","3081.880000","3087.176000","3090.906000","3093.244000","3094.403000","3094.576000","3093.873000","3092.402000","3090.315000","3087.802000","3085.051000","3082.182000","3079.336000","3076.698000","3074.437000","3072.753000","3071.729000","3071.446000","3072.053000","3073.682000","3076.414000","3080.310000","3085.363000","3091.533000","3098.770000","3106.993000","3116.164000","3126.216000","3137.007000","3148.355000","3160.092000","3172.138000","3184.395000","3196.705000","3208.858000","3220.712000","3232.175000","3243.201000","3253.713000","3263.654000","3273.002000","3281.720000","3289.796000","3297.303000","3304.325000","3310.931000","3317.188000","3323.134000","3328.814000","3334.274000","3339.563000","3344.783000","3350.040000","3355.463000","3361.214000","3367.489000"
"118","Kuwait","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","61.799000","65.989000","68.052000","68.923000","69.417000","70.233000","71.963000","75.105000","80.009000","86.968000","96.183000","107.818000","122.014000","138.921000","158.625000","181.113000","206.448000","234.345000","263.997000","294.305000","324.430000","354.218000","383.679000","412.372000","439.840000","465.865000","489.975000","512.450000","534.703000","558.662000","585.667000","615.267000","646.650000","680.194000","716.267000","754.546000","797.350000","843.173000","883.351000","906.309000","904.753000","873.730000","818.320000","753.508000","700.277000","673.398000","679.367000","712.974000","763.027000","812.615000","849.821000","870.671000","880.148000","885.993000","899.809000","929.721000","977.434000","1039.224000","1111.105000","1186.992000","1262.012000","1335.807000","1408.485000","1476.160000","1534.201000","1579.599000","1610.201000","1627.387000","1636.232000","1644.022000","1656.117000","1674.247000","1697.066000","1723.089000","1749.644000","1774.796000","1798.405000","1821.354000","1843.874000","1866.418000","1889.284000","1912.469000","1935.791000","1959.217000","1982.670000","2006.073000","2029.385000","2052.569000","2075.523000","2098.140000","2120.314000","2142.001000","2163.143000","2183.578000","2203.136000","2221.687000","2239.185000","2255.636000","2271.039000","2285.446000","2298.895000","2311.409000","2323.035000","2333.874000","2344.057000","2353.704000","2362.889000","2371.691000","2380.246000","2388.708000","2397.202000","2405.808000","2414.601000","2423.663000","2433.079000","2442.936000","2453.282000","2464.121000","2475.458000","2487.265000","2499.524000","2512.223000","2525.315000","2538.752000","2552.424000","2566.264000","2580.204000","2594.221000","2608.168000","2621.933000","2635.416000","2648.562000","2661.333000","2673.668000","2685.524000","2696.849000","2707.633000","2717.873000","2727.605000","2736.878000","2745.756000","2754.268000","2762.447000","2770.322000","2777.923000","2785.288000","2792.499000","2799.621000","2806.744000","2813.992000","2821.494000"
"118","Kuwait","3010","Population - Est. & Proj.","551","Rural population","1000 persons","58.942000","58.223000","57.365000","56.563000","55.975000","55.756000","56.043000","57.258000","59.833000","63.301000","67.692000","72.962000","78.957000","85.433000","92.101000","98.152000","101.213000","103.752000","105.576000","106.555000","107.079000","108.602000","109.460000","109.913000","110.194000","108.808000","100.810000","93.216000","85.926000","78.918000","71.625000","62.484000","54.193000","46.874000","40.553000","36.469000","38.240000","40.184000","41.880000","42.776000","42.535000","40.955000","38.299000","35.263000","32.789000","30.673000","27.328000","25.266000","23.780000","22.275000","20.507000","1.938000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"118","Kuwait","3010","Population - Est. & Proj.","561","Urban population","1000 persons","94.154000","99.709000","105.331000","111.333000","118.116000","126.132000","135.932000","147.807000","162.078000","179.934000","201.926000","228.374000","259.339000","294.458000","333.134000","375.402000","423.643000","475.255000","529.321000","584.574000","639.688000","692.540000","745.144000","798.607000","854.640000","916.132000","988.399000","1063.817000","1141.675000","1220.765000","1300.693000","1380.507000","1457.121000","1533.764000","1615.280000","1702.525000","1797.865000","1902.626000","1997.005000","2054.156000","2057.080000","1994.706000","1878.578000","1741.874000","1631.143000","1579.978000","1604.412000","1690.048000","1812.573000","1934.791000","2030.234000","2107.417000","2143.833000","2169.118000","2207.939000","2276.623000","2377.258000","2503.410000","2652.340000","2818.939000","2998.083000","3191.051000","3395.556000","3598.385000","3782.450000","3935.794000","4052.584000","4136.528000","4197.128000","4248.974000","4302.875000","4361.470000","4422.070000","4483.898000","4544.704000","4602.914000","4659.078000","4714.483000","4768.932000","4822.077000","4873.674000","4923.698000","4972.299000","5019.631000","5065.917000","5111.323000","5155.871000","5199.492000","5242.093000","5283.579000","5323.821000","5362.825000","5400.553000","5436.869000","5471.548000","5504.477000","5535.587000","5564.935000","5592.606000","5618.766000","5643.532000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"113","Kyrgyzstan","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4454.193000","4483.844000","4518.807000","4566.096000","4629.402000","4705.645000","4786.777000","4861.125000","4920.712000","4962.836000","4991.483000","5013.530000","5039.005000","5075.347000","5124.382000","5184.392000","5254.979000","5334.710000","5422.293000","5517.922000","5621.576000","5731.303000","5844.532000","5959.121000","6074.330000","6189.733000","6304.030000","6415.850000","6524.195000","6628.356000","6728.271000","6824.514000","6918.103000","7009.833000","7099.812000","7187.968000","7274.738000","7360.651000","7446.104000","7531.313000","7616.386000","7701.542000","7786.987000","7872.841000","7959.208000","8046.045000","8133.158000","8220.273000","8307.134000","8393.650000","8479.728000","8565.124000","8649.547000","8732.746000","8814.569000","8894.945000","8973.730000","9050.814000","9126.108000","9199.513000","9271.020000","9340.588000","9408.243000","9473.994000","9537.832000","9599.791000","9659.949000","9718.446000","9775.365000","9830.766000","9884.690000","9937.219000","9988.450000","10038.468000","10087.323000","10135.035000","10181.647000","10227.196000","10271.693000","10315.145000","10357.568000","10398.950000","10439.271000","10478.521000","10516.676000","10553.708000","10589.543000","10624.095000","10657.278000","10689.051000","10719.398000","10748.227000","10775.488000","10801.079000","10824.997000","10847.213000","10867.727000","10886.551000","10903.683000","10919.146000","10932.925000","10945.037000","10955.478000","10964.281000","10971.464000","10977.065000","10981.131000","10983.738000","10984.936000"
"113","Kyrgyzstan","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2190.252000","2207.552000","2227.214000","2252.574000","2285.346000","2324.042000","2364.893000","2402.457000","2432.987000","2455.290000","2471.213000","2483.823000","2497.536000","2515.732000","2539.136000","2567.079000","2599.867000","2637.452000","2679.679000","2726.828000","2778.716000","2834.060000","2891.111000","2948.492000","3005.717000","3062.700000","3118.925000","3173.902000","3227.270000","3278.708000","3328.129000","3375.760000","3422.023000","3467.272000","3511.536000","3554.815000","3597.328000","3639.352000","3681.112000","3722.707000","3764.202000","3805.735000","3847.440000","3889.411000","3931.690000","3974.277000","4017.088000","4059.991000","4102.853000","4145.643000","4188.324000","4230.745000","4272.772000","4314.250000","4355.111000","4395.314000","4434.774000","4473.419000","4511.187000","4548.050000","4583.962000","4618.907000","4652.863000","4685.823000","4717.782000","4748.748000","4778.782000","4807.951000","4836.308000","4863.898000","4890.736000","4916.901000","4942.460000","4967.487000","4992.005000","5016.051000","5039.635000","5062.817000","5085.597000","5107.981000","5129.986000","5151.599000","5172.835000","5193.664000","5214.092000","5234.072000","5253.545000","5272.412000","5290.607000","5308.092000","5324.843000","5340.794000","5355.875000","5370.040000","5383.246000","5395.501000","5406.813000","5417.188000","5426.668000","5435.237000","5442.930000","5449.741000","5455.677000","5460.765000","5465.039000","5468.531000","5471.310000","5473.429000","5474.978000"
"113","Kyrgyzstan","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2263.940000","2276.292000","2291.594000","2313.522000","2344.057000","2381.609000","2421.879000","2458.664000","2487.725000","2507.549000","2520.265000","2529.715000","2541.459000","2559.608000","2585.243000","2617.305000","2655.102000","2697.256000","2742.619000","2791.099000","2842.867000","2897.252000","2953.410000","3010.634000","3068.610000","3127.027000","3185.100000","3241.949000","3296.921000","3349.639000","3400.141000","3448.757000","3496.075000","3542.557000","3588.274000","3633.152000","3677.410000","3721.295000","3764.994000","3808.607000","3852.183000","3895.814000","3939.548000","3983.442000","4027.519000","4071.767000","4116.072000","4160.289000","4204.285000","4247.998000","4291.409000","4334.384000","4376.776000","4418.498000","4459.460000","4499.633000","4538.958000","4577.398000","4614.911000","4651.465000","4687.054000","4721.686000","4755.380000","4788.165000","4820.050000","4851.041000","4881.176000","4910.497000","4939.059000","4966.875000","4993.953000","5020.321000","5045.987000","5070.987000","5095.319000","5118.985000","5142.004000","5164.377000","5186.097000","5207.158000","5227.576000","5247.340000","5266.435000","5284.852000","5302.590000","5319.641000","5336.000000","5351.676000","5366.663000","5380.963000","5394.550000","5407.444000","5419.603000","5431.049000","5441.743000","5451.710000","5460.917000","5469.352000","5477.020000","5483.901000","5489.998000","5495.296000","5499.809000","5503.512000","5506.422000","5508.527000","5509.822000","5510.306000","5509.960000"
"113","Kyrgyzstan","3010","Population - Est. & Proj.","551","Rural population","1000 persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2797.095000","2828.502000","2863.419000","2906.338000","2959.745000","3021.731000","3087.275000","3145.171000","3183.803000","3210.973000","3229.231000","3243.275000","3259.958000","3284.272000","3317.581000","3358.424000","3405.472000","3456.349000","3507.918000","3559.886000","3612.530000","3665.102000","3716.797000","3766.909000","3814.995000","3860.700000","3903.563000","3943.164000","3979.161000","4011.291000","4039.447000","4063.718000","4084.301000","4101.360000","4114.878000","4124.853000","4131.490000","4135.062000","4135.782000","4133.724000","4128.897000","4121.402000","4111.337000","4098.892000","4085.280000","4070.669000","4055.010000","4038.194000","4020.142000","4000.858000","3980.336000","3958.514000","3935.310000","3910.674000","3884.605000","3857.128000","3828.277000","3798.100000","3766.641000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"113","Kyrgyzstan","3010","Population - Est. & Proj.","561","Urban population","1000 persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1657.094000","1655.338000","1655.382000","1659.749000","1669.653000","1683.907000","1699.498000","1715.958000","1736.915000","1751.617000","1761.456000","1768.994000","1777.971000","1791.108000","1809.149000","1831.296000","1856.822000","1884.432000","1914.419000","1946.715000","1981.578000","2018.706000","2057.769000","2098.492000","2140.739000","2184.417000","2229.369000","2275.452000","2322.557000","2370.607000","2419.608000","2469.676000","2520.990000","2573.712000","2627.885000","2683.559000","2740.910000","2800.162000","2861.502000","2925.015000","2990.732000","3058.711000","3128.964000","3201.392000","3274.853000","3349.142000","3424.185000","3499.855000","3576.036000","3652.677000","3729.713000","3807.024000","3884.454000","3961.869000","4039.179000","4116.307000","4193.193000","4269.780000","4346.012000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120","Lao People's Democratic Republic","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","1682.915000","1723.162000","1764.006000","1805.515000","1847.776000","1890.854000","1934.813000","1979.731000","2025.668000","2072.700000","2120.898000","2170.344000","2221.125000","2273.351000","2327.137000","2382.594000","2439.196000","2496.920000","2556.852000","2620.434000","2688.428000","2762.265000","2840.841000","2919.287000","2990.965000","3051.577000","3098.973000","3135.842000","3168.843000","3207.328000","3258.144000","3323.366000","3401.191000","3489.903000","3586.316000","3687.898000","3794.198000","3905.530000","4020.811000","4138.845000","4258.472000","4379.236000","4500.351000","4619.944000","4735.845000","4846.483000","4951.195000","5050.315000","5144.602000","5235.346000","5323.700000","5409.582000","5493.246000","5576.640000","5662.208000","5751.676000","5846.074000","5944.948000","6046.620000","6148.623000","6249.165000","6347.567000","6444.530000","6541.304000","6639.756000","6741.164000","6845.846000","6953.035000","7061.507000","7169.455000","7275.560000","7379.358000","7481.023000","7580.613000","7678.398000","7774.533000","7868.909000","7961.305000","8051.683000","8140.021000","8226.273000","8310.415000","8392.396000","8472.242000","8550.008000","8625.713000","8699.339000","8770.833000","8840.145000","8907.192000","8971.946000","9034.332000","9094.331000","9151.847000","9206.823000","9259.156000","9308.824000","9355.784000","9399.968000","9441.306000","9479.747000","9515.247000","9547.819000","9577.474000","9604.278000","9628.268000","9649.447000","9667.832000","9683.416000","9696.228000","9706.265000","9713.572000","9718.169000","9720.066000","9719.296000","9715.889000","9709.881000","9701.316000","9690.255000","9676.730000","9660.820000","9642.565000","9622.034000","9599.323000","9574.517000","9547.727000","9519.016000","9488.442000","9456.105000","9422.103000","9386.514000","9349.416000","9310.867000","9270.927000","9229.650000","9187.102000","9143.328000","9098.394000","9052.324000","9005.129000","8956.836000","8907.497000","8857.146000","8805.848000","8753.650000","8700.613000","8646.765000","8592.152000","8536.800000","8480.737000","8423.979000"
"120","Lao People's Democratic Republic","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","829.115000","848.357000","867.960000","887.958000","908.407000","929.321000","950.757000","972.726000","995.283000","1018.457000","1042.271000","1066.776000","1092.020000","1118.049000","1144.924000","1172.693000","1201.107000","1230.146000","1260.341000","1292.436000","1326.765000","1364.079000","1403.811000","1443.533000","1479.939000","1510.883000","1535.281000","1554.495000","1571.825000","1591.939000","1618.233000","1651.694000","1691.442000","1736.688000","1785.943000","1838.000000","1892.731000","1950.173000","2009.493000","2069.673000","2129.857000","2189.649000","2248.784000","2306.670000","2362.719000","2416.503000","2467.900000","2516.934000","2563.571000","2607.833000","2649.923000","2689.673000","2727.504000","2764.935000","2803.926000","2845.939000","2891.497000","2940.296000","2991.807000","3045.093000","3099.431000","3154.710000","3210.999000","3267.829000","3324.639000","3381.013000","3436.670000","3491.532000","3545.623000","3599.028000","3651.794000","3703.857000","3755.080000","3805.396000","3854.772000","3903.128000","3950.448000","3996.685000","4041.819000","4085.827000","4128.709000","4170.421000","4210.954000","4250.313000","4288.539000","4325.636000","4361.598000","4396.400000","4430.019000","4462.422000","4493.599000","4523.522000","4552.180000","4579.522000","4605.532000","4630.165000","4653.400000","4675.245000","4695.648000","4714.579000","4732.019000","4747.931000","4762.355000","4775.300000","4786.820000","4796.939000","4805.671000","4813.033000","4819.018000","4823.635000","4826.886000","4828.781000","4829.359000","4828.633000","4826.620000","4823.345000","4818.856000","4813.147000","4806.271000","4798.240000","4789.102000","4778.889000","4767.629000","4755.375000","4742.206000","4728.175000","4713.326000","4697.695000","4681.299000","4664.195000","4646.403000","4627.965000","4608.907000","4589.237000","4568.980000","4548.165000","4526.800000","4504.919000","4482.518000","4459.616000","4436.209000","4412.328000","4387.987000","4363.235000","4338.095000","4312.604000","4286.790000","4260.690000","4234.315000","4207.709000","4180.866000"
"120","Lao People's Democratic Republic","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","853.800000","874.859000","896.084000","917.579000","939.387000","961.529000","984.059000","1007.004000","1030.383000","1054.252000","1078.621000","1103.564000","1129.103000","1155.303000","1182.213000","1209.893000","1238.090000","1266.781000","1296.504000","1328.012000","1361.664000","1398.185000","1437.031000","1475.755000","1511.024000","1540.700000","1563.681000","1581.344000","1597.013000","1615.392000","1639.916000","1671.659000","1709.751000","1753.222000","1800.372000","1849.889000","1901.473000","1955.357000","2011.324000","2069.172000","2128.614000","2189.585000","2251.562000","2313.276000","2373.118000","2429.974000","2483.289000","2533.374000","2581.030000","2627.506000","2673.778000","2719.911000","2765.743000","2811.705000","2858.273000","2905.736000","2954.578000","3004.654000","3054.823000","3103.528000","3149.737000","3192.854000","3233.528000","3273.473000","3315.124000","3360.147000","3409.178000","3461.499000","3515.875000","3570.428000","3623.762000","3675.501000","3725.946000","3775.212000","3823.625000","3871.399000","3918.464000","3964.626000","4009.865000","4054.181000","4097.568000","4139.995000","4181.441000","4221.929000","4261.467000","4300.077000","4337.744000","4374.432000","4410.120000","4444.771000","4478.342000","4510.815000","4542.151000","4572.327000","4601.294000","4628.994000","4655.419000","4680.539000","4704.323000","4726.728000","4747.734000","4767.308000","4785.462000","4802.170000","4817.466000","4831.331000","4843.778000","4854.795000","4864.403000","4872.591000","4879.385000","4884.787000","4888.801000","4891.435000","4892.682000","4892.540000","4891.034000","4888.173000","4883.980000","4878.486000","4871.710000","4863.674000","4854.409000","4843.946000","4832.318000","4819.552000","4805.682000","4790.745000","4774.803000","4757.904000","4740.113000","4721.452000","4701.964000","4681.686000","4660.664000","4638.938000","4616.532000","4593.482000","4569.799000","4545.511000","4520.627000","4495.171000","4469.160000","4442.615000","4415.561000","4388.010000","4359.972000","4331.464000","4302.480000","4273.035000","4243.112000"
"120","Lao People's Democratic Republic","3010","Population - Est. & Proj.","551","Rural population","1000 persons","1561.081000","1597.243000","1633.892000","1671.091000","1708.916000","1747.425000","1786.676000","1826.739000","1867.664000","1909.520000","1952.363000","1996.276000","2041.324000","2087.611000","2135.235000","2184.296000","2234.304000","2279.883000","2326.891000","2376.623000","2429.679000","2487.290000","2548.367000","2609.927000","2666.843000","2713.430000","2747.842000","2772.578000","2793.550000","2819.010000","2854.897000","2902.958000","2961.472000","3028.803000","3102.059000","3178.827000","3258.386000","3341.301000","3426.662000","3513.588000","3601.099000","3688.819000","3775.976000","3860.880000","3941.424000","4008.733000","4053.281000","4089.728000","4118.602000","4141.084000","4158.068000","4169.569000","4175.525000","4177.699000","4178.088000","4189.729000","4226.291000","4265.018000","4303.532000","4338.737000","4368.384000","4391.626000","4409.554000","4424.627000","4439.922000","4457.637000","4478.363000","4501.174000","4524.499000","4546.186000","4564.691000","4579.664000","4591.514000","4600.433000","4606.818000","4610.949000","4612.798000","4612.222000","4609.273000","4604.017000","4596.522000","4586.836000","4575.019000","4561.132000","4545.243000","4527.436000","4507.789000","4486.397000","4463.375000","4438.838000","4412.957000","4386.004000","4356.936000","4325.999000","4293.228000","4258.662000","4222.360000","4184.394000","4144.838000","4103.781000","4061.310000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120","Lao People's Democratic Republic","3010","Population - Est. & Proj.","561","Urban population","1000 persons","121.834000","125.919000","130.115000","134.424000","138.859000","143.427000","148.136000","152.990000","158.002000","163.179000","168.533000","174.067000","179.798000","185.738000","191.902000","198.298000","204.892000","217.037000","229.961000","243.811000","258.749000","274.975000","292.474000","309.360000","324.122000","338.147000","351.131000","363.264000","375.293000","388.318000","403.247000","420.419000","439.770000","461.174000","484.322000","509.071000","535.657000","563.862000","593.633000","624.820000","657.373000","691.254000","726.387000","762.400000","798.956000","843.190000","903.899000","966.791000","1032.161000","1100.200000","1171.236000","1244.999000","1321.748000","1401.957000","1486.517000","1564.297000","1623.065000","1684.769000","1748.658000","1813.299000","1877.890000","1941.861000","2005.615000","2069.930000","2136.475000","2206.330000","2279.990000","2356.986000","2436.711000","2518.056000","2600.131000","2682.637000","2765.699000","2849.332000","2933.677000","3018.824000","3104.665000","3190.999000","3277.748000","3364.834000","3452.176000","3539.670000","3627.216000","3714.701000","3802.009000","3889.031000","3975.631000","4061.681000","4147.037000","4231.525000","4314.948000","4397.001000","4478.702000","4559.749000","4640.041000","4719.484000","4797.998000","4875.520000","4951.985000","5027.353000","5101.582000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"119","Latvia","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2620.254000","2582.661000","2543.628000","2508.480000","2478.832000","2453.307000","2430.549000","2408.092000","2384.164000","2358.693000","2332.530000","2305.848000","2278.921000","2251.993000","2225.066000","2198.089000","2171.259000","2144.785000","2118.861000","2093.610000","2069.016000","2044.957000","2021.219000","1997.674000","1974.266000","1951.097000","1928.459000","1906.743000","1886.198000","1866.942000","1848.837000","1831.642000","1815.004000","1798.633000","1782.475000","1766.562000","1750.870000","1735.398000","1720.146000","1705.091000","1690.204000","1675.553000","1661.234000","1647.327000","1633.857000","1620.786000","1608.092000","1595.748000","1583.721000","1571.981000","1560.552000","1549.424000","1538.605000","1528.096000","1517.891000","1507.947000","1498.226000","1488.651000","1479.172000","1469.772000","1460.429000","1451.109000","1441.763000","1432.361000","1422.888000","1413.347000","1403.743000","1394.087000","1384.397000","1374.666000","1364.927000","1355.206000","1345.547000","1335.989000","1326.543000","1317.246000","1308.107000","1299.158000","1290.426000","1281.919000","1273.656000","1265.643000","1257.910000","1250.477000","1243.345000","1236.506000","1229.938000","1223.620000","1217.518000","1211.630000","1205.941000","1200.420000","1195.031000","1189.749000","1184.536000","1179.389000","1174.313000","1169.297000","1164.352000","1159.454000","1154.590000","1149.733000","1144.858000","1139.957000","1134.995000","1129.962000","1124.860000","1119.669000","1114.402000"
"119","Latvia","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1217.049000","1196.098000","1174.612000","1155.736000","1140.444000","1127.886000","1117.189000","1106.796000","1095.570000","1083.455000","1070.949000","1058.160000","1045.287000","1032.499000","1019.785000","1007.109000","994.559000","982.252000","970.265000","958.650000","947.411000","936.519000","925.975000","915.727000","905.794000","896.181000","886.896000","877.948000","869.336000","861.045000","853.077000","845.397000","837.941000","830.700000","823.647000","816.781000","810.076000","803.493000","797.015000","790.616000","784.310000","778.128000","772.135000","766.349000","760.793000","755.455000","750.313000","745.362000","740.580000","735.956000","731.492000","727.191000","723.056000","719.061000","715.224000","711.511000","707.909000","704.374000","700.896000","697.450000","694.037000","690.625000","687.179000","683.683000","680.129000","676.506000","672.828000","669.092000","665.327000","661.516000","657.678000","653.816000","649.963000","646.138000","642.342000","638.584000","634.877000","631.241000","627.691000","624.235000","620.871000","617.612000","614.472000","611.445000","608.538000","605.747000","603.060000","600.475000","597.966000","595.531000","593.173000","590.865000","588.590000","586.324000","584.066000","581.804000","579.541000","577.278000","575.005000","572.720000","570.416000","568.098000","565.732000","563.339000","560.888000","558.397000","555.861000","553.280000","550.654000"
"119","Latvia","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1403.205000","1386.560000","1369.020000","1352.740000","1338.388000","1325.424000","1313.357000","1301.292000","1288.580000","1275.234000","1261.579000","1247.685000","1233.635000","1219.497000","1205.278000","1190.980000","1176.689000","1162.532000","1148.590000","1134.956000","1121.607000","1108.431000","1095.245000","1081.948000","1068.471000","1054.916000","1041.565000","1028.792000","1016.866000","1005.889000","995.757000","986.253000","977.060000","967.934000","958.827000","949.780000","940.791000","931.904000","923.141000","914.478000","905.884000","897.420000","889.105000","880.983000","873.064000","865.334000","857.787000","850.394000","843.143000","836.036000","829.059000","822.228000","815.557000","809.032000","802.660000","796.434000","790.315000","784.278000","778.280000","772.320000","766.390000","760.480000","754.579000","748.675000","742.762000","736.843000","730.918000","724.986000","719.068000","713.148000","707.253000","701.383000","695.571000","689.843000","684.209000","678.666000","673.229000","667.918000","662.735000","657.687000","652.777000","648.028000","643.442000","639.031000","634.804000","630.757000","626.874000","623.146000","619.552000","616.095000","612.766000","609.555000","606.447000","603.415000","600.461000","597.583000","594.773000","592.025000","589.346000","586.734000","584.172000","581.636000","579.129000","576.622000","574.103000","571.566000","569.001000","566.393000","563.747000"
"119","Latvia","3010","Population - Est. & Proj.","551","Rural population","1000 persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"816.156000","805.820000","791.043000","783.887000","777.104000","770.337000","766.803000","765.280000","761.342000","755.946000","749.886000","742.460000","731.523000","720.635000","712.806000","705.716000","698.617000","690.494000","681.390000","672.334000","663.369000","654.589000","646.121000","638.051000","630.159000","622.436000","614.843000","607.314000","599.796000","592.276000","584.768000","577.282000","569.839000","562.436000","555.087000","547.762000","540.393000","532.895000","525.209000","517.314000","509.232000","501.010000","492.715000","484.405000","476.087000","467.750000","459.402000","451.040000","442.661000","434.280000","426.069000","418.022000","410.112000","402.328000","394.660000","387.108000","379.671000","372.347000","365.131000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
